name,lat,lon,投票区名,URL
065-6バス停「鑓水入口」東方,35.61387139,139.3437178,南大沢第六,https://www.google.com/maps/dir/?api=1&destination=35.61387139%2C139.3437178
066-1バス停「九反甫公園」前,35.60607889,139.3771586,南大沢第七,https://www.google.com/maps/dir/?api=1&destination=35.60607889%2C139.3771586
066-2南大沢小学校正門脇,35.6074325,139.37455,南大沢第七,https://www.google.com/maps/dir/?api=1&destination=35.6074325%2C139.37455
066-3都立小山内裏公園東,35.60588944,139.3751897,南大沢第七,https://www.google.com/maps/dir/?api=1&destination=35.60588944%2C139.3751897
066-4多摩ニュータウン南大沢団地４号棟東側,35.608945,139.3769647,南大沢第七,https://www.google.com/maps/dir/?api=1&destination=35.608945%2C139.3769647
066-5四季の丘南緑地西側,35.60419,139.3734578,南大沢第七,https://www.google.com/maps/dir/?api=1&destination=35.60419%2C139.3734578
066-6公団シティハイツ南大沢西側,35.61069333,139.3773797,南大沢第七,https://www.google.com/maps/dir/?api=1&destination=35.61069333%2C139.3773797
066-7南大沢小学校北側校門脇,35.609145,139.3748972,南大沢第七,https://www.google.com/maps/dir/?api=1&destination=35.609145%2C139.3748972
067-1長池小学校西側道路沿い,35.60989278,139.3879025,南大沢第八,https://www.google.com/maps/dir/?api=1&destination=35.60989278%2C139.3879025
067-2松木公園西側駐車場前植込,35.611995,139.3894344,南大沢第八,https://www.google.com/maps/dir/?api=1&destination=35.611995%2C139.3894344
067-3松木公園東側植込,35.61226444,139.3912708,南大沢第八,https://www.google.com/maps/dir/?api=1&destination=35.61226444%2C139.3912708
067-4公団ビューコート別所3号棟集会所前,35.61541722,139.3900036,南大沢第八,https://www.google.com/maps/dir/?api=1&destination=35.61541722%2C139.3900036
067-5多摩ニュータウン別所一丁目第２団地1号棟駐車場裏植込,35.60850333,139.3881147,南大沢第八,https://www.google.com/maps/dir/?api=1&destination=35.60850333%2C139.3881147
067-6別所やまざくら公園南側,35.61646833,139.3870967,南大沢第八,https://www.google.com/maps/dir/?api=1&destination=35.61646833%2C139.3870967
067-7別所坂公園下歩道橋前広場,35.61461444,139.3850078,南大沢第八,https://www.google.com/maps/dir/?api=1&destination=35.61461444%2C139.3850078
067-8長池小学校北側道路植込,35.61165417,139.387955,南大沢第八,https://www.google.com/maps/dir/?api=1&destination=35.61165417%2C139.387955
080-1旧横山事務所前,35.65126306,139.300195,横山第一,https://www.google.com/maps/dir/?api=1&destination=35.65126306%2C139.300195
080-2並木町ふれあい公園内フェンス,35.65280583,139.3041047,横山第一,https://www.google.com/maps/dir/?api=1&destination=35.65280583%2C139.3041047
080-3バス停「桑志高校」南側信号前緑地,35.65526194,139.3059872,横山第一,https://www.google.com/maps/dir/?api=1&destination=35.65526194%2C139.3059872
080-4都立富士森高校河川沿いフェンス,35.65626778,139.3023392,横山第一,https://www.google.com/maps/dir/?api=1&destination=35.65626778%2C139.3023392
080-5稲荷森神社北西塀,35.65295,139.3005519,横山第一,https://www.google.com/maps/dir/?api=1&destination=35.65295%2C139.3005519
080-6長房市民センター西側フェンス,35.65023,139.2953408,横山第一,https://www.google.com/maps/dir/?api=1&destination=35.65023%2C139.2953408
080-7旧長房南アパート52号棟東フェンス,35.65481611,139.2972453,横山第一,https://www.google.com/maps/dir/?api=1&destination=35.65481611%2C139.2972453
081-1東雲第二公園西側,35.65288722,139.3165636,横山第二,https://www.google.com/maps/dir/?api=1&destination=35.65288722%2C139.3165636
081-2南多摩病院南側フェンス,35.65513528,139.3129519,横山第二,https://www.google.com/maps/dir/?api=1&destination=35.65513528%2C139.3129519
081-3西八王子駅南口線路沿いフェンス,35.65591417,139.3115381,横山第二,https://www.google.com/maps/dir/?api=1&destination=35.65591417%2C139.3115381
081-4西八王子ハイツＡ棟西側垣根,35.65491222,139.3147269,横山第二,https://www.google.com/maps/dir/?api=1&destination=35.65491222%2C139.3147269
081-5ＮＴＴ八王子駐車場南側フェンス,35.65235111,139.3088856,横山第二,https://www.google.com/maps/dir/?api=1&destination=35.65235111%2C139.3088856
081-6散田給水所北側フェンス,35.65158306,139.3146078,横山第二,https://www.google.com/maps/dir/?api=1&destination=35.65158306%2C139.3146078
081-7東散田公園内,35.65160111,139.3101139,横山第二,https://www.google.com/maps/dir/?api=1&destination=35.65160111%2C139.3101139
082-1めじろ台東公園東側,35.64364639,139.3152811,横山第三,https://www.google.com/maps/dir/?api=1&destination=35.64364639%2C139.3152811
082-2山田橋前廣園禅寺駐車場フェンス,35.64573306,139.3166778,横山第三,https://www.google.com/maps/dir/?api=1&destination=35.64573306%2C139.3166778
082-3山田小学校南門東側フェンス,35.64598278,139.3136908,横山第三,https://www.google.com/maps/dir/?api=1&destination=35.64598278%2C139.3136908
082-4めじろ台東公園西側,35.643995,139.3146197,横山第三,https://www.google.com/maps/dir/?api=1&destination=35.643995%2C139.3146197
082-5緑町西公園北側,35.64527389,139.3199078,横山第三,https://www.google.com/maps/dir/?api=1&destination=35.64527389%2C139.3199078
082-6桝形公園北側植込,35.64230528,139.3168006,横山第三,https://www.google.com/maps/dir/?api=1&destination=35.64230528%2C139.3168006
082-7小比企北公園南側,35.64348944,139.3185139,横山第三,https://www.google.com/maps/dir/?api=1&destination=35.64348944%2C139.3185139
083-1第二開戸橋北,35.65892389,139.2978089,横山第四,https://www.google.com/maps/dir/?api=1&destination=35.65892389%2C139.2978089
083-2長房東アパート人形塚公園東側,35.6584675,139.3016875,横山第四,https://www.google.com/maps/dir/?api=1&destination=35.6584675%2C139.3016875
083-3中舟田公園北側フェンス,35.65778306,139.2976703,横山第四,https://www.google.com/maps/dir/?api=1&destination=35.65778306%2C139.2976703
083-4長房児童館南側塀,35.65714472,139.2984731,横山第四,https://www.google.com/maps/dir/?api=1&destination=35.65714472%2C139.2984731
083-5長房東アパート人形塚公園西側,35.65840861,139.3009156,横山第四,https://www.google.com/maps/dir/?api=1&destination=35.65840861%2C139.3009156
083-6開戸橋南,35.65759833,139.2961567,横山第四,https://www.google.com/maps/dir/?api=1&destination=35.65759833%2C139.2961567
084-1めじろ台駅前道路沿い植込,35.64365306,139.3069233,横山第五,https://www.google.com/maps/dir/?api=1&destination=35.64365306%2C139.3069233
084-2めじろ台西公園西側植込,35.64325306,139.3000328,横山第五,https://www.google.com/maps/dir/?api=1&destination=35.64325306%2C139.3000328
084-3めじろ台二丁目公園西側,35.64259833,139.3107947,横山第五,https://www.google.com/maps/dir/?api=1&destination=35.64259833%2C139.3107947
084-4向原公園北側フェンス,35.6398,139.3114422,横山第五,https://www.google.com/maps/dir/?api=1&destination=35.6398%2C139.3114422
084-5めじろ台南公園,35.63998722,139.3068897,横山第五,https://www.google.com/maps/dir/?api=1&destination=35.63998722%2C139.3068897
084-6めじろ台中公園内植込,35.64333278,139.3012392,横山第五,https://www.google.com/maps/dir/?api=1&destination=35.64333278%2C139.3012392
084-7めじろ台富士見公園,35.64449139,139.3097014,横山第五,https://www.google.com/maps/dir/?api=1&destination=35.64449139%2C139.3097014
085-1横山中学校南東フェンス,35.64885944,139.3039958,横山第六,https://www.google.com/maps/dir/?api=1&destination=35.64885944%2C139.3039958
085-2散田公園西側,35.64945167,139.3018978,横山第六,https://www.google.com/maps/dir/?api=1&destination=35.64945167%2C139.3018978
085-3散田小学校正門横フェンス,35.64768806,139.3024578,横山第六,https://www.google.com/maps/dir/?api=1&destination=35.64768806%2C139.3024578
085-4椿公園北側フェンス,35.64580889,139.3003567,横山第六,https://www.google.com/maps/dir/?api=1&destination=35.64580889%2C139.3003567
085-5中散田公園南側フェンス,35.65112556,139.3035003,横山第六,https://www.google.com/maps/dir/?api=1&destination=35.65112556%2C139.3035003
085-6横山中学校北側フェンス,35.64920278,139.3029378,横山第六,https://www.google.com/maps/dir/?api=1&destination=35.64920278%2C139.3029378
086-1船田運動広場フェンス,35.65585778,139.2892847,横山第七,https://www.google.com/maps/dir/?api=1&destination=35.65585778%2C139.2892847
086-2長房北アパート汚水処理場北側フェンス,35.65659167,139.2909058,横山第七,https://www.google.com/maps/dir/?api=1&destination=35.65659167%2C139.2909058
086-3長房北アパート７５号棟跡地北側,35.65712,139.293375,横山第七,https://www.google.com/maps/dir/?api=1&destination=35.65712%2C139.293375
086-4出羽山公園南側,35.65540194,139.2866075,横山第七,https://www.google.com/maps/dir/?api=1&destination=35.65540194%2C139.2866075
086-5出羽山公園東側,35.65558667,139.2876781,横山第七,https://www.google.com/maps/dir/?api=1&destination=35.65558667%2C139.2876781
086-6出羽山公園西側,35.65659917,139.2850908,横山第七,https://www.google.com/maps/dir/?api=1&destination=35.65659917%2C139.2850908
086-7城山手こぶし公園敷地内北側,35.65207722,139.2860169,横山第七,https://www.google.com/maps/dir/?api=1&destination=35.65207722%2C139.2860169
087-1長房アパート西２９号棟南側フェンス,35.65581417,139.2949075,横山第八,https://www.google.com/maps/dir/?api=1&destination=35.65581417%2C139.2949075
087-2長房アパート西３号棟北側バス停後方,35.65362667,139.2916944,横山第八,https://www.google.com/maps/dir/?api=1&destination=35.65362667%2C139.2916944
087-3長房アパート西１号棟南側バス停前,35.65279917,139.2920711,横山第八,https://www.google.com/maps/dir/?api=1&destination=35.65279917%2C139.2920711
087-4長房アパート西２８号棟北側駐車場南側フェンス,35.65593694,139.2932003,横山第八,https://www.google.com/maps/dir/?api=1&destination=35.65593694%2C139.2932003
087-5長房南アパート52号棟東側公園北側フェンス,35.65467528,139.2967547,横山第八,https://www.google.com/maps/dir/?api=1&destination=35.65467528%2C139.2967547
087-6長房南アパート船田遺跡公園北側,35.65372444,139.2949322,横山第八,https://www.google.com/maps/dir/?api=1&destination=35.65372444%2C139.2949322
100-1ゆりのき台中央公園,35.627525,139.3012139,館第一,https://www.google.com/maps/dir/?api=1&destination=35.627525%2C139.3012139
100-2たてまち幼稚園前市道脇フェンス,35.62774556,139.2945831,館第一,https://www.google.com/maps/dir/?api=1&destination=35.62774556%2C139.2945831
100-3椚田中学校校庭側門フェンス,35.63422083,139.3098119,館第一,https://www.google.com/maps/dir/?api=1&destination=35.63422083%2C139.3098119
100-4館事務所南側フェンス,35.63422333,139.3064558,館第一,https://www.google.com/maps/dir/?api=1&destination=35.63422333%2C139.3064558
100-5ひまわり保育園南側,35.63260806,139.2995558,館第一,https://www.google.com/maps/dir/?api=1&destination=35.63260806%2C139.2995558
100-6八王子医療センターバス折り返し場手前空地,35.63101639,139.2901244,館第一,https://www.google.com/maps/dir/?api=1&destination=35.63101639%2C139.2901244
100-7上館バス停向かい,35.63374389,139.2873128,館第一,https://www.google.com/maps/dir/?api=1&destination=35.63374389%2C139.2873128
100-8横山第一小学校北側フェンス,35.63437972,139.3043453,館第一,https://www.google.com/maps/dir/?api=1&destination=35.63437972%2C139.3043453
101-1寺田工務店横,35.6284625,139.3080156,館第二,https://www.google.com/maps/dir/?api=1&destination=35.6284625%2C139.3080156
101-2バス停「寺田東」前,35.62535111,139.3094256,館第二,https://www.google.com/maps/dir/?api=1&destination=35.62535111%2C139.3094256
101-3緑が丘小学校正門脇,35.62275333,139.3094397,館第二,https://www.google.com/maps/dir/?api=1&destination=35.62275333%2C139.3094397
101-4バス停「グリーンヒル寺田」北側寺田緑地,35.62176056,139.3017642,館第二,https://www.google.com/maps/dir/?api=1&destination=35.62176056%2C139.3017642
101-5グリーンヒル寺田１２７号棟北側歩道,35.62105139,139.3036261,館第二,https://www.google.com/maps/dir/?api=1&destination=35.62105139%2C139.3036261
101-6榛名橋先フェンス,35.62890056,139.3101969,館第二,https://www.google.com/maps/dir/?api=1&destination=35.62890056%2C139.3101969
101-7バス停「鍛冶谷戸」脇フェンス,35.62247389,139.3006672,館第二,https://www.google.com/maps/dir/?api=1&destination=35.62247389%2C139.3006672
101-8旧稲荷山小学校南側フェンス,35.61990472,139.3011594,館第二,https://www.google.com/maps/dir/?api=1&destination=35.61990472%2C139.3011594
102-1寺田緑地,35.62510778,139.3116231,館第三,https://www.google.com/maps/dir/?api=1&destination=35.62510778%2C139.3116231
102-2みなみ野下大船公園（大船会館入口脇）,35.6257975,139.3155206,館第三,https://www.google.com/maps/dir/?api=1&destination=35.6257975%2C139.3155206
102-3バス停「下大船」前,35.62858139,139.3138069,館第三,https://www.google.com/maps/dir/?api=1&destination=35.62858139%2C139.3138069
102-4パルスモ（株）前市道脇,35.61724972,139.3164833,館第三,https://www.google.com/maps/dir/?api=1&destination=35.61724972%2C139.3164833
102-5都道５０６号線土手,35.62119583,139.3141022,館第三,https://www.google.com/maps/dir/?api=1&destination=35.62119583%2C139.3141022
102-6大船久保田公園東側フェンス,35.62642028,139.3120569,館第三,https://www.google.com/maps/dir/?api=1&destination=35.62642028%2C139.3120569
102-7大船前田緑地北側道路沿い,35.626405,139.3142347,館第三,https://www.google.com/maps/dir/?api=1&destination=35.626405%2C139.3142347
103-1館中学校正門脇,35.62774639,139.2898992,館第四,https://www.google.com/maps/dir/?api=1&destination=35.62774639%2C139.2898992
103-2高尾山学園正門脇,35.62406639,139.2894742,館第四,https://www.google.com/maps/dir/?api=1&destination=35.62406639%2C139.2894742
103-3館ヶ丘団地３－６号棟東側植込,35.62603667,139.2871275,館第四,https://www.google.com/maps/dir/?api=1&destination=35.62603667%2C139.2871275
103-4館ヶ丘団地１－８号棟西側,35.62769056,139.2850836,館第四,https://www.google.com/maps/dir/?api=1&destination=35.62769056%2C139.2850836
103-5館ヶ丘団地１－１４号棟東側広場,35.62966028,139.2871253,館第四,https://www.google.com/maps/dir/?api=1&destination=35.62966028%2C139.2871253
103-6高尾山学園北側,35.62484417,139.2886144,館第四,https://www.google.com/maps/dir/?api=1&destination=35.62484417%2C139.2886144
103-7信号「医療センター入口」東側,35.63159417,139.2866386,館第四,https://www.google.com/maps/dir/?api=1&destination=35.63159417%2C139.2866386
104-1八王子市椚田運動場西側,35.63602556,139.3135056,館第五,https://www.google.com/maps/dir/?api=1&destination=35.63602556%2C139.3135056
104-2下椚田公園南側フェンス,35.63873778,139.3155572,館第五,https://www.google.com/maps/dir/?api=1&destination=35.63873778%2C139.3155572
104-3二軒在家公園南側コンクリート壁,35.6389325,139.3033017,館第五,https://www.google.com/maps/dir/?api=1&destination=35.6389325%2C139.3033017
104-4椚田小学校南側フェンス,35.63649472,139.3022436,館第五,https://www.google.com/maps/dir/?api=1&destination=35.63649472%2C139.3022436
104-5椚田小学校西側フェンス,35.63730472,139.3009669,館第五,https://www.google.com/maps/dir/?api=1&destination=35.63730472%2C139.3009669
104-6東京工業高専グランド南側歩道沿い（西寄り）,35.63854083,139.2952761,館第五,https://www.google.com/maps/dir/?api=1&destination=35.63854083%2C139.2952761
104-7東京工業高専東側フェンス,35.6386125,139.3007703,館第五,https://www.google.com/maps/dir/?api=1&destination=35.6386125%2C139.3007703
104-8エスフォルタアリーナ東側,35.63938556,139.2930258,館第五,https://www.google.com/maps/dir/?api=1&destination=35.63938556%2C139.2930258
110-1諏訪町公園北東側,35.67775778,139.2903203,元八王子第一,https://www.google.com/maps/dir/?api=1&destination=35.67775778%2C139.2903203
110-2上壱分方町民家ブロック塀,35.68064417,139.2892556,元八王子第一,https://www.google.com/maps/dir/?api=1&destination=35.68064417%2C139.2892556
110-3元八王子市民センター前植込,35.68305667,139.2860564,元八王子第一,https://www.google.com/maps/dir/?api=1&destination=35.68305667%2C139.2860564
110-4諏訪町・森公園南側フェンス,35.67742306,139.2924433,元八王子第一,https://www.google.com/maps/dir/?api=1&destination=35.67742306%2C139.2924433
110-5上壱分方小学校西側フェンス,35.68378694,139.2833031,元八王子第一,https://www.google.com/maps/dir/?api=1&destination=35.68378694%2C139.2833031
110-6特養ホーム諏訪の森道路沿い花壇,35.67546806,139.2937669,元八王子第一,https://www.google.com/maps/dir/?api=1&destination=35.67546806%2C139.2937669
110-7松枝住宅２号棟北側縁地,35.68236944,139.2935411,元八王子第一,https://www.google.com/maps/dir/?api=1&destination=35.68236944%2C139.2935411
110-8こどもキャンプ場東側,35.68318694,139.28171,元八王子第一,https://www.google.com/maps/dir/?api=1&destination=35.68318694%2C139.28171
111-1元八王子事務所東側フェンス,35.67119556,139.2933311,元八王子第二,https://www.google.com/maps/dir/?api=1&destination=35.67119556%2C139.2933311
111-2弐分方公園東側,35.67059333,139.2902642,元八王子第二,https://www.google.com/maps/dir/?api=1&destination=35.67059333%2C139.2902642
111-3石井ハイツ南側フェンス,35.66685028,139.2906269,元八王子第二,https://www.google.com/maps/dir/?api=1&destination=35.66685028%2C139.2906269
111-4ヘアサロンよしもと北側フェンス,35.67328694,139.2857392,元八王子第二,https://www.google.com/maps/dir/?api=1&destination=35.67328694%2C139.2857392
111-5元八王子小学校東側フェンス,35.66875222,139.2920483,元八王子第二,https://www.google.com/maps/dir/?api=1&destination=35.66875222%2C139.2920483
111-6四谷中学校東側フェンス,35.677645,139.2969242,元八王子第二,https://www.google.com/maps/dir/?api=1&destination=35.677645%2C139.2969242
111-7柳沢さくら公園南側植込,35.67186722,139.2856808,元八王子第二,https://www.google.com/maps/dir/?api=1&destination=35.67186722%2C139.2856808
111-8消防団第８分団第５部器具置場フェンス,35.66670583,139.2884725,元八王子第二,https://www.google.com/maps/dir/?api=1&destination=35.66670583%2C139.2884725
112-1スーパーアルプス横川店駐車場北側フェンス,35.66663583,139.3038319,元八王子第三,https://www.google.com/maps/dir/?api=1&destination=35.66663583%2C139.3038319
112-2横川下原公園北側入口フェンス,35.66769139,139.2971333,元八王子第三,https://www.google.com/maps/dir/?api=1&destination=35.66769139%2C139.2971333
112-3横川公園南側フェンス,35.66470528,139.3059753,元八王子第三,https://www.google.com/maps/dir/?api=1&destination=35.66470528%2C139.3059753
112-4デイサービスセンター東側民家ブロック塀,35.66524111,139.2976033,元八王子第三,https://www.google.com/maps/dir/?api=1&destination=35.66524111%2C139.2976033
112-5横川つつじ公園,35.66365083,139.2963744,元八王子第三,https://www.google.com/maps/dir/?api=1&destination=35.66365083%2C139.2963744
112-6横川西公園フェンス,35.6629625,139.294395,元八王子第三,https://www.google.com/maps/dir/?api=1&destination=35.6629625%2C139.294395
112-7つつじヶ丘緑地北側,35.66258833,139.2988706,元八王子第三,https://www.google.com/maps/dir/?api=1&destination=35.66258833%2C139.2988706
113-1松子舞西公園フェンス,35.6678425,139.2818508,元八王子第四,https://www.google.com/maps/dir/?api=1&destination=35.6678425%2C139.2818508
113-2道場根東公園前植込,35.66389889,139.2774178,元八王子第四,https://www.google.com/maps/dir/?api=1&destination=35.66389889%2C139.2774178
113-3梶原谷とちの木公園北側,35.66264722,139.2749983,元八王子第四,https://www.google.com/maps/dir/?api=1&destination=35.66264722%2C139.2749983
113-4元八王子町二丁目ガソリンスタンド北側空地フェンス,35.65827694,139.2810575,元八王子第四,https://www.google.com/maps/dir/?api=1&destination=35.65827694%2C139.2810575
113-5道場根中央公園北東隅切り,35.66500944,139.276075,元八王子第四,https://www.google.com/maps/dir/?api=1&destination=35.66500944%2C139.276075
113-6信号「八王子城跡入口」東側民家ブロック塀,35.65717222,139.2725517,元八王子第四,https://www.google.com/maps/dir/?api=1&destination=35.65717222%2C139.2725517
113-7霞が丘公園南側フェンス,35.65211667,139.2744497,元八王子第四,https://www.google.com/maps/dir/?api=1&destination=35.65211667%2C139.2744497
113-8高尾台西公園東側フェンス,35.65246806,139.2691311,元八王子第四,https://www.google.com/maps/dir/?api=1&destination=35.65246806%2C139.2691311
114-1元八王子東小学校北側フェンス,35.67139861,139.3035636,元八王子第五,https://www.google.com/maps/dir/?api=1&destination=35.67139861%2C139.3035636
114-2西蓮寺陣馬街道側万年塀,35.66920694,139.3005431,元八王子第五,https://www.google.com/maps/dir/?api=1&destination=35.66920694%2C139.3005431
114-3元八王子東小学校南側ブロック塀,35.66974278,139.3043206,元八王子第五,https://www.google.com/maps/dir/?api=1&destination=35.66974278%2C139.3043206
114-4八王子泉町住宅３号棟西側フェンス,35.67666167,139.2988575,元八王子第五,https://www.google.com/maps/dir/?api=1&destination=35.67666167%2C139.2988575
114-5叶谷公園西側入口脇フェンス,35.67125222,139.2998511,元八王子第五,https://www.google.com/maps/dir/?api=1&destination=35.67125222%2C139.2998511
114-6並木原公園西側植込,35.67713306,139.2997619,元八王子第五,https://www.google.com/maps/dir/?api=1&destination=35.67713306%2C139.2997619
114-7泉町ふれあい公園南側フェンス,35.67489972,139.3026561,元八王子第五,https://www.google.com/maps/dir/?api=1&destination=35.67489972%2C139.3026561
114-8泉町会館前,35.67403667,139.3020717,元八王子第五,https://www.google.com/maps/dir/?api=1&destination=35.67403667%2C139.3020717
115-1横川小学校北側フェンス,35.66755222,139.3081056,元八王子第六,https://www.google.com/maps/dir/?api=1&destination=35.66755222%2C139.3081056
115-2横川小学校西側校門脇フェンス,35.66722944,139.3068194,元八王子第六,https://www.google.com/maps/dir/?api=1&destination=35.66722944%2C139.3068194
115-3横川町住宅１１号棟北側植込,35.66892361,139.3072747,元八王子第六,https://www.google.com/maps/dir/?api=1&destination=35.66892361%2C139.3072747
115-4横川町住宅８号棟東側歩道橋下フェンス,35.667765,139.3096897,元八王子第六,https://www.google.com/maps/dir/?api=1&destination=35.667765%2C139.3096897
115-5横川町住宅１号棟東側フェンス,35.66563472,139.3092742,元八王子第六,https://www.google.com/maps/dir/?api=1&destination=35.66563472%2C139.3092742
115-6横川中学校西側フェンス,35.66808806,139.3043031,元八王子第六,https://www.google.com/maps/dir/?api=1&destination=35.66808806%2C139.3043031
115-7横川北ちびっ子広場西側,35.66691917,139.3043433,元八王子第六,https://www.google.com/maps/dir/?api=1&destination=35.66691917%2C139.3043433
116-1川町運動場入口横フェンス,35.67305333,139.2737297,元八王子第七,https://www.google.com/maps/dir/?api=1&destination=35.67305333%2C139.2737297
116-2バス停「タウン入口」向い側空地,35.66785472,139.2661481,元八王子第七,https://www.google.com/maps/dir/?api=1&destination=35.66785472%2C139.2661481
116-3グリーンタウン高尾内汚水処理場北側フェンス,35.67242306,139.2744567,元八王子第七,https://www.google.com/maps/dir/?api=1&destination=35.67242306%2C139.2744567
116-4グリーンタウン高尾バス折返場南側調整池植込,35.67202833,139.2758103,元八王子第七,https://www.google.com/maps/dir/?api=1&destination=35.67202833%2C139.2758103
116-5よしの沢公園南側植込,35.67068778,139.2707592,元八王子第七,https://www.google.com/maps/dir/?api=1&destination=35.67068778%2C139.2707592
116-6バス停「川町落合橋」東側民家ブロック塀,35.67122306,139.2774931,元八王子第七,https://www.google.com/maps/dir/?api=1&destination=35.67122306%2C139.2774931
116-7グリーンタウン高尾内公園南側,35.67084139,139.2681722,元八王子第七,https://www.google.com/maps/dir/?api=1&destination=35.67084139%2C139.2681722
130-1東京都八王子福祉園南側植込,35.67357667,139.2646833,恩方第一,https://www.google.com/maps/dir/?api=1&destination=35.67357667%2C139.2646833
130-2恩方市民センター北側,35.6741275,139.2684764,恩方第一,https://www.google.com/maps/dir/?api=1&destination=35.6741275%2C139.2684764
130-3恩方第一小学校北側,35.67024389,139.2547878,恩方第一,https://www.google.com/maps/dir/?api=1&destination=35.67024389%2C139.2547878
130-4恩方老人憩いの家駐車場内フェンス,35.66763417,139.2490292,恩方第一,https://www.google.com/maps/dir/?api=1&destination=35.66763417%2C139.2490292
130-5恩方第一小学校西側フェンス,35.66898194,139.2534917,恩方第一,https://www.google.com/maps/dir/?api=1&destination=35.66898194%2C139.2534917
130-6恩方中学校南側フェンス,35.66917722,139.2428614,恩方第一,https://www.google.com/maps/dir/?api=1&destination=35.66917722%2C139.2428614
130-7恩方上宿公園南側フェンス,35.67130333,139.2544758,恩方第一,https://www.google.com/maps/dir/?api=1&destination=35.67130333%2C139.2544758
130-8西東京バス（株）恩方営業所ブロック塀,35.67812389,139.2568919,恩方第一,https://www.google.com/maps/dir/?api=1&destination=35.67812389%2C139.2568919
131-1興慶寺入口,35.67125917,139.2269378,恩方第二,https://www.google.com/maps/dir/?api=1&destination=35.67125917%2C139.2269378
131-2夕やけ小やけふれあいの里第二駐車場前,35.67079972,139.2141483,恩方第二,https://www.google.com/maps/dir/?api=1&destination=35.67079972%2C139.2141483
131-3夕やけ小やけふれあいの里育苗園（温室）前植込,35.67154111,139.2165219,恩方第二,https://www.google.com/maps/dir/?api=1&destination=35.67154111%2C139.2165219
131-4降宿醍醐会館横,35.67864472,139.1903656,恩方第二,https://www.google.com/maps/dir/?api=1&destination=35.67864472%2C139.1903656
131-5恩方第二小学校正門脇,35.67179083,139.2103914,恩方第二,https://www.google.com/maps/dir/?api=1&destination=35.67179083%2C139.2103914
131-6案下会館付近,35.66363278,139.1913442,恩方第二,https://www.google.com/maps/dir/?api=1&destination=35.66363278%2C139.1913442
132-1多摩火薬機工（株）前,35.67689861,139.2466133,恩方第三,https://www.google.com/maps/dir/?api=1&destination=35.67689861%2C139.2466133
132-2小津町会館入口交差点,35.67894944,139.2353608,恩方第三,https://www.google.com/maps/dir/?api=1&destination=35.67894944%2C139.2353608
133-1夕焼け台公園北側フェンス,35.6851675,139.2678975,恩方第四,https://www.google.com/maps/dir/?api=1&destination=35.6851675%2C139.2678975
133-2陵北児童遊園北側フェンス,35.68279889,139.2702311,恩方第四,https://www.google.com/maps/dir/?api=1&destination=35.68279889%2C139.2702311
133-3元木まちの広場向かい,35.67958944,139.2681606,恩方第四,https://www.google.com/maps/dir/?api=1&destination=35.67958944%2C139.2681606
133-4元木小学校西側フェンス,35.68070194,139.2634939,恩方第四,https://www.google.com/maps/dir/?api=1&destination=35.68070194%2C139.2634939
133-5下恩方地区運動場,35.67745694,139.26115,恩方第四,https://www.google.com/maps/dir/?api=1&destination=35.67745694%2C139.26115
133-6飲食店東側梅林,35.67645417,139.2689481,恩方第四,https://www.google.com/maps/dir/?api=1&destination=35.67645417%2C139.2689481
140-1川口中部まちの広場南側フェンス,35.69363528,139.2795331,川口第一,https://www.google.com/maps/dir/?api=1&destination=35.69363528%2C139.2795331
140-2川口小学校東側民家ブロック塀,35.69161778,139.2818617,川口第一,https://www.google.com/maps/dir/?api=1&destination=35.69161778%2C139.2818617
140-3飲食店向かい側民家ブロック塀,35.68869556,139.2871525,川口第一,https://www.google.com/maps/dir/?api=1&destination=35.68869556%2C139.2871525
140-4鳥栖公園東側フェンス,35.69433778,139.2813294,川口第一,https://www.google.com/maps/dir/?api=1&destination=35.69433778%2C139.2813294
140-5クリーニング屋前畑,35.69302528,139.2833383,川口第一,https://www.google.com/maps/dir/?api=1&destination=35.69302528%2C139.2833383
140-6川口東部会館門柱東側フェンス,35.69031333,139.2886722,川口第一,https://www.google.com/maps/dir/?api=1&destination=35.69031333%2C139.2886722
140-7天理教川口分教会西畑北側,35.69216417,139.2892411,川口第一,https://www.google.com/maps/dir/?api=1&destination=35.69216417%2C139.2892411
140-8堀口児童遊園,35.69090028,139.2915789,川口第一,https://www.google.com/maps/dir/?api=1&destination=35.69090028%2C139.2915789
141-1楢原桜並木公園北側,35.68647417,139.3086178,川口第二,https://www.google.com/maps/dir/?api=1&destination=35.68647417%2C139.3086178
141-2中犬目まちの広場東側民家フェンス,35.69013611,139.3054906,川口第二,https://www.google.com/maps/dir/?api=1&destination=35.69013611%2C139.3054906
141-3陶鎔小学校北側フェンス,35.68861528,139.3077178,川口第二,https://www.google.com/maps/dir/?api=1&destination=35.68861528%2C139.3077178
141-4中犬目まちの広場西側フェンス,35.69033972,139.3052311,川口第二,https://www.google.com/maps/dir/?api=1&destination=35.69033972%2C139.3052311
141-5堀西公園フェンス,35.68933778,139.3025006,川口第二,https://www.google.com/maps/dir/?api=1&destination=35.68933778%2C139.3025006
141-6バス停「下犬目」畑前,35.68618028,139.3102219,川口第二,https://www.google.com/maps/dir/?api=1&destination=35.68618028%2C139.3102219
142-1圏央道上川橋西側畑,35.69855306,139.2694075,川口第三,https://www.google.com/maps/dir/?api=1&destination=35.69855306%2C139.2694075
